File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t"
PDR Parameters: -y -i -n -c -t
Parameter Set: 26 of 32
Started at: Sat 14 Jun 2025 08:57:31 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -i -n -c -t".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 110      0.16 sec
  2 : 0 212 403                                                           5   414 107      1.05 sec
 49 : ... 104 86 82 58 47 50 55 61 51 37 24 29 18 17 20 31 205 2418      44  1380   0     99.60 sec
 50 : ... 92 80 74 49 38 40 43 36 37 34 21 23 23 22 32 21 62 305 2283    23  1380   0    101.20 sec
 51 : ... 100 110 116 111 120 103 87 86 77 59 68 54 67 280 346 2515      74  1380   0    110.84 sec
 52 : ... 91 72 65 61 79 78 80 73 59 61 61 59 42 34 26 32 58 205 2674     3  1380   0    112.58 sec
 53 : ... 160 171 176 165 183 171 155 126 115 98 110 147 244 579 2952   229  1382   1    136.55 sec
 54 : ... 106 99 108 119 97 77 82 52 53 31 28 33 30 69 241 443 2853       9  1382   0    139.41 sec
 55 : ... 106 99 108 119 97 77 82 52 53 31 28 30 26 19 15 26 206 3081     0  1382   0    143.37 sec
 56 : ... 99 108 119 97 77 83 53 55 32 30 32 28 22 18 30 212 326 3016   114  1382   1    146.51 sec
 57 : ... 194 154 127 126 96 114 81 63 51 44 37 34 25 29 48 246 3271    150  1382   1    158.51 sec
 58 : ... 170 141 136 109 127 99 72 59 49 40 35 27 31 49 64 182 3201    113  1382   1    161.92 sec
 59 : ... 141 136 109 127 99 72 59 49 40 35 27 31 50 66 107 529 2761      5  1382   0    162.81 sec
 60 : ... 149 156 131 112 102 91 69 53 59 63 71 37 71 328 486 3015      174  1382   1    174.51 sec
 61 : ... 117 77 69 35 26 29 27 35 29 33 25 33 16 22 33 152 465 3273    239  1387   2    186.36 sec
 62 : ... 92 73 41 21 20 16 22 26 29 24 33 25 33 26 30 122 452 3249      23  1387   0    188.55 sec
 63 : ... 80 50 28 31 29 41 36 37 32 37 23 31 25 28 62 242 519 3233      48  1387   0    196.14 sec
 64 : ... 71 41 22 21 17 24 21 24 22 25 16 21 16 18 18 11 9 56 3713       0  1387   0    197.40 sec
 65 : ... 41 22 21 17 24 21 24 22 25 16 21 16 18 18 12 10 59 163 3598     4  1387   0    198.66 sec
 66 : ... 41 22 21 17 24 21 24 22 25 16 21 16 18 18 12 9 9 6 96 3663      0  1387   0    199.39 sec
 67 : ... 21 17 24 21 24 22 25 16 21 16 18 18 12 9 10 9 100 584 3144      5  1387   0    200.80 sec
 68 : ... 17 24 21 24 22 25 16 21 16 18 18 12 9 12 8 59 283 610 3080      9  1387   0    202.43 sec
 69 : ... 24 21 24 22 25 16 21 16 18 19 15 14 13 18 17 20 85 292 3516    18  1387   0    204.75 sec
 70 : ... 24 22 25 16 21 16 18 19 13 12 12 13 11 12 29 124 302 3490       7  1387   0    206.36 sec
 71 : ... 24 22 25 16 21 16 18 19 13 12 12 13 9 10 10 14 32 195 3598      3  1387   0    207.75 sec
 72 : ... 22 25 16 21 16 18 19 13 12 12 13 9 10 10 14 12 12 98 3682       0  1387   0    208.58 sec
 73 : ... 47 46 36 38 38 28 27 19 21 16 17 14 21 16 16 100 594 3154      77  1387   0    213.66 sec
 74 : ... 14 20 15 17 14 12 12 14 12 9 12 12 16 17 18 63 302 609 3144   186  1388   1    220.57 sec
 75 : ... 14 20 15 17 14 12 12 14 12 9 12 12 16 17 12 7 6 51 325 3505     4  1388   0    222.04 sec
 76 : ... 33 27 29 32 34 36 27 32 34 31 33 28 28 25 72 240 322 3535      70  1388   0    226.29 sec
 77 : ... 19 17 20 17 14 13 11 15 15 12 13 13 9 11 13 7 7 9 9 27 3837     0  1388   0    227.69 sec
 78 : ... 20 17 14 13 11 15 15 12 13 13 9 11 13 7 7 10 11 30 249 3616     5  1388   0    228.70 sec
 79 : ... 17 15 12 16 17 14 15 15 11 16 19 13 9 14 10 10 64 317 3574     89  1388   0    232.12 sec
 80 : ... 17 14 13 11 15 15 12 13 13 9 11 13 7 7 9 9 9 6 81 406 3470      4  1388   0    233.94 sec
 81 : ... 13 11 15 15 12 13 13 9 11 13 7 7 9 10 11 8 86 307 428 3370      9  1388   0    236.33 sec
 82 : ... 13 11 15 15 12 13 13 9 11 13 7 7 9 10 9 6 6 7 26 241 3674       3  1388   0    237.19 sec
 83 : ... 11 15 15 12 13 13 9 11 13 7 7 9 10 9 7 10 12 12 54 426 3483    12  1388   0    240.88 sec
 84 : ... 35 28 22 22 24 16 11 14 20 15 14 14 18 17 35 318 636 3385     216  1390   1    254.39 sec
 85 : ... 29 33 35 28 22 22 24 16 11 14 20 15 7 7 7 6 6 6 6 55 4023       0  1390   0    255.36 sec
 86 : ... 33 35 28 22 22 24 16 11 14 20 15 7 7 7 6 6 6 6 55 257 3766      0  1390   0    256.17 sec
 87 : ... 59 55 44 44 43 47 42 32 30 30 21 15 19 17 67 271 445 3687     137  1390   0    269.93 sec
 88 : ... 12 13 14 10 11 13 7 7 7 8 8 6 6 6 6 6 6 6 7 9 36 389 3848       4  1390   0    273.03 sec
 89 : ... 12 14 8 8 9 11 9 8 11 12 12 12 12 14 11 15 12 177 646 3559    141  1390   0    278.85 sec
 90 : ... 23 20 14 18 19 18 13 11 11 12 15 14 16 17 39 221 331 3984      90  1390   0    285.14 sec
 91 : ... 13 16 11 11 13 13 14 6 7 7 8 6 6 6 6 6 7 6 6 6 6 6 87 4221      0  1390   0    286.86 sec
 92 : ... 16 11 11 13 13 14 6 7 7 8 6 6 6 6 6 7 6 6 6 7 9 89 461 3788     5  1390   0    287.84 sec
 93 : ... 13 13 14 6 7 7 8 6 6 7 7 8 9 10 11 10 11 12 66 235 408 3843    19  1390   0    290.99 sec
 94 : ... 11 13 13 14 6 7 7 8 6 6 7 6 6 7 6 6 6 6 6 7 8 79 274 4019       4  1390   0    292.62 sec
 95 : ... 13 13 14 6 7 7 8 6 6 7 6 6 7 6 6 6 6 6 9 11 11 132 609 3652    13  1390   0    294.42 sec
 96 : ... 13 14 6 7 7 8 6 6 7 6 6 7 6 6 6 6 6 6 6 7 34 188 330 3992       7  1390   0    296.38 sec
 97 : ... 13 14 6 7 7 8 6 6 7 6 6 7 6 6 6 6 6 6 6 7 7 8 39 336 3974       6  1390   0    298.83 sec
 98 : ... 15 11 13 11 12 10 11 9 10 8 8 8 10 10 9 8 8 8 104 358 3945    177  1390   1    305.66 sec
 99 : ... 11 12 10 11 9 10 8 8 8 10 10 10 10 11 12 110 363 344 3911       9  1390   0    308.20 sec
100 : ... 11 13 11 12 10 11 9 10 8 8 8 10 10 10 6 6 6 7 8 89 420 3904     5  1390   0    309.72 sec
101 : ... 18 15 14 11 12 9 8 8 11 12 11 6 6 7 10 11 65 289 660 3598     199  1390   1    314.98 sec
102 : ... 15 14 11 12 9 8 8 11 12 11 6 6 7 10 11 66 292 274 579 3372      5  1390   0    316.36 sec
103 : ... 14 11 12 9 8 8 11 12 11 6 6 7 10 11 66 43 81 145 382 3726       4  1390   0    317.58 sec
104 : ... 39 35 44 40 46 39 32 25 31 32 31 83 56 92 120 257 406 3697    110  1390   0    329.20 sec
105 : ... 25 31 32 21 22 22 19 15 16 11 9 7 9 8 7 7 7 7 7 75 410 3923   212  1390   1    334.14 sec
106 : ... 152 159 147 144 125 111 84 59 57 44 42 32 37 153 672 3725     283  1392   1    379.32 sec
107 : ... 22 18 17 20 25 23 27 28 29 28 26 24 25 20 67 302 683 3706     213  1392   1    388.01 sec
108 : ... 16 20 22 18 17 20 25 23 27 28 29 28 26 7 6 7 7 6 7 68 4396      0  1392   0    389.26 sec
109 : ... 20 22 18 17 20 25 23 27 28 29 28 26 7 6 7 7 6 7 69 326 4108     4  1392   0    390.49 sec
110 : ... 18 17 20 25 23 27 28 29 28 26 7 6 7 7 6 9 71 220 440 3953       5  1392   0    392.53 sec
111 : ... 18 17 20 25 23 27 28 29 28 26 7 6 7 7 6 8 9 10 182 556 3827     6  1392   0    394.07 sec
112 : ... 17 20 25 23 27 28 29 28 26 7 6 7 7 6 9 10 12 11 39 114 4340    11  1392   0    395.43 sec
113 : ... 17 20 25 23 27 28 29 28 26 7 6 7 7 6 9 6 6 6 6 61 255 4151      0  1392   0    397.05 sec
114 : ... 28 26 33 33 34 30 29 11 11 9 8 7 9 6 6 7 8 65 260 476 4016    261  1392   1    406.12 sec
115 : ... 26 33 33 34 30 29 11 11 9 8 7 9 6 6 7 8 67 58 178 590 3773      5  1392   0    407.48 sec
116 : ... 33 33 34 30 29 11 11 9 8 7 9 6 6 7 8 67 54 112 209 408 3875     8  1392   0    409.66 sec
117 : ... 33 33 34 30 29 11 11 9 8 7 9 6 6 7 8 6 7 7 7 109 440 4074       6  1392   0    410.86 sec
118 : ... 33 33 34 30 29 11 11 9 8 7 9 6 6 7 8 6 7 6 6 6 6 132 4417       0  1392   0    411.85 sec
119 : ... 33 34 30 29 11 11 9 8 7 9 6 6 7 8 6 7 6 6 8 8 136 468 4020      5  1392   0    413.70 sec
120 : ... 19 17 16 18 12 14 12 14 11 14 13 19 14 11 73 298 648 3830      80  1392   0    417.75 sec
121 : ... 12 8 7 7 6 7 6 7 7 6 7 6 6 6 6 6 6 6 6 6 6 6 6 6 170 4386       0  1392   0    419.05 sec
122 : ... 8 7 7 6 7 6 7 7 6 7 6 6 6 6 6 6 6 6 6 6 7 9 8 176 709 3764      8  1392   0    420.09 sec
123 : ... 9 10 12 14 13 10 8 9 14 15 15 18 19 12 19 50 234 370 4197     165  1392   0    441.91 sec
124 : ... 7 7 8 9 6 5 6 5 5 6 5 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 46 4546     0  1392   0    443.71 sec
125 : ... 8 9 6 5 6 5 5 6 5 5 6 6 6 6 6 6 6 6 6 6 6 8 7 7 49 186 4400     5  1392   0    444.96 sec
126 : ... 9 6 5 6 5 5 6 5 5 6 6 6 6 6 6 6 6 6 6 6 8 7 7 7 40 344 4231     5  1392   0    446.19 sec
127 : ... 15 16 18 13 17 17 18 16 15 15 11 12 9 10 9 11 116 585 3979    178  1392   0    456.11 sec
128 : ... 6 5 5 6 6 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 6 7 44 288 507 4130     7  1392   0    459.41 sec
129 : ... 5 6 6 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 7 7 10 53 206 513 4032     11  1392   0    461.08 sec
130 : ... 5 5 6 6 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 6 6 7 7 7 76 383 4257     5  1392   0    462.38 sec
131 : ... 6 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 7 8 11 13 15 14 50 185 4486    16  1392   0    464.63 sec
132 : ... 6 6 5 6 6 6 6 6 6 6 6 6 6 6 8 6 6 7 6 7 6 6 6 6 42 234 4383     0  1392   0    471.50 sec
133 : ... 30 28 28 29 26 28 21 21 19 18 12 10 11 13 50 238 495 4143     198  1392   0    477.65 sec
134 : ... 6 6 6 6 6 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 8 7 7 139 592 3963      6  1392   0    480.14 sec
135 : ... 6 6 6 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 9 9 10 69 307 700 3873     14  1392   0    482.63 sec
136 : ... 6 6 6 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 8 11 11 51 181 4482    12  1392   0    484.41 sec
137 : ... 6 6 6 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 7 7 6 41 178 4488     4  1392   0    485.62 sec
138 : ... 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 10 10 45 80 266 4308     13  1392   0    492.91 sec
139 : ... 7 6 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 7 9 44 231 705 3932     9  1392   0    495.74 sec
140 : ... 6 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 7 9 9 180 710 3847      7  1392   0    497.26 sec
141 : ... 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 8 7 8 67 272 440 4151    10  1392   0    499.79 sec
142 : ... 7 6 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 8 5 5 6 5 5 111 4561      0  1392   0    501.00 sec
143 : ... 6 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 8 5 5 6 6 6 115 573 4056      5  1392   0    502.40 sec
144 : ... 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 8 5 5 6 7 6 43 197 326 4351    10  1392   0    504.62 sec
145 : ... 6 7 6 6 6 6 7 6 6 6 7 8 6 8 7 6 8 5 5 6 5 5 5 7 5 112 4559      0  1392   0    505.93 sec
146 : ... 13 11 10 10 11 8 12 12 12 10 9 11 9 7 6 6 9 6 115 570 4063    225  1392   0    512.42 sec
147 : ... 9 9 10 10 10 9 9 8 10 8 8 6 6 9 11 9 8 10 8 11 180 655 3929    67  1392   0    516.02 sec
148 : ... 8 12 12 14 12 14 10 11 7 7 6 7 7 7 7 8 6 8 68 236 545 4278    346  1394   1    538.85 sec
149 : ... 8 12 12 14 12 14 10 11 7 7 6 7 5 5 5 7 6 7 6 7 111 447 4316    11  1394   0    541.27 sec
150 : ... 12 12 14 12 14 10 11 7 7 6 7 5 5 5 7 5 6 5 6 67 71 429 4295     3  1394   0    542.77 sec
151 : ... 24 26 22 21 17 17 14 14 15 16 16 14 15 77 76 320 721 3939     220  1394   0    551.34 sec
152 : ... 5 5 7 8 9 9 8 9 7 7 10 13 13 11 10 11 70 32 35 169 539 4164    43  1394   0    555.66 sec
153 : ... 15 15 18 17 13 14 12 11 15 12 15 18 17 15 50 294 724 4219      85  1394   0    563.09 sec
154 : ... 5 6 5 6 7 5 5 8 5 6 5 5 5 5 5 6 5 7 5 6 6 8 53 164 364 4455     8  1394   0    564.56 sec
155 : ... 5 6 5 6 7 5 5 8 5 6 5 5 5 5 5 6 5 7 5 6 5 7 7 8 9 121 4778      0  1394   0    565.55 sec
156 : ... 5 6 7 5 5 8 5 6 5 5 5 5 5 6 5 7 5 6 5 7 8 9 10 124 534 4311    11  1394   0    567.13 sec
157 : ... 6 7 5 5 8 5 6 5 5 5 5 5 6 5 7 5 6 5 7 7 8 10 7 41 304 4579      4  1394   0    568.13 sec
158 : ... 7 5 5 8 5 6 5 5 5 5 5 6 5 7 5 6 5 7 7 8 10 5 5 42 219 4677      4  1394   0    569.40 sec
159 : ... 5 8 5 6 5 5 5 5 5 6 5 7 5 6 5 7 7 8 10 5 5 42 111 396 4393      3  1394   0    570.61 sec
160 : ... 5 6 5 5 5 5 5 6 5 7 5 6 5 7 7 8 10 5 6 44 112 283 620 4160      6  1394   0    573.97 sec
161 : ... 41 38 37 34 29 25 20 19 17 20 11 12 13 13 61 364 945 3902     301  1394   0    594.74 sec
162 : ... 8 5 6 5 5 5 5 5 6 5 7 5 5 5 7 7 8 9 5 5 5 5 8 68 30 81 4868     3  1394   0    599.25 sec
163 : ... 6 5 5 5 5 5 6 5 7 5 5 5 7 7 8 9 5 5 5 5 8 68 31 50 287 4654     5  1394   0    600.86 sec
164 : ... 11 9 9 10 9 9 8 10 10 12 9 9 13 21 20 77 39 36 168 449 4413   109  1394   0    604.71 sec
165 : ... 5 5 5 5 6 5 6 5 5 5 6 5 8 5 5 7 5 5 7 6 6 8 48 198 365 4646    11  1394   0    606.84 sec
166 : ... 5 5 5 5 6 5 6 5 5 5 6 5 8 5 5 7 5 5 7 6 5 7 5 5 67 356 4613     0  1394   0    608.47 sec
167 : ... 37 20 21 22 20 37 26 29 30 24 19 17 16 15 78 387 868 4188     254  1394   0    637.03 sec
168 : ... 5 5 5 6 5 6 5 5 5 6 5 8 5 5 7 5 5 7 6 5 7 5 5 5 7 8 47 5222     0  1394   0    641.33 sec
169 : ... 5 6 5 6 5 5 5 6 5 8 5 5 7 5 5 7 6 5 7 5 5 5 7 8 48 241 5020     4  1394   0    642.64 sec
170 : ... 5 6 5 5 5 6 5 8 5 5 7 5 5 7 6 5 7 5 5 5 7 8 48 85 350 4794      0  1394   0    643.94 sec
171 : ... 39 45 31 35 26 22 17 18 12 17 18 20 22 61 97 362 1021 4252    141  1394   0    680.29 sec
172 : ... 6 5 5 6 6 5 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 5 5 7 97 285 5082     6  1394   0    682.17 sec
173 : ... 5 6 6 5 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 5 5 7 6 164 296 4951      0  1394   0    689.32 sec
174 : ... 6 5 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 5 6 9 9 167 301 518 4671     10  1394   0    691.23 sec
175 : ... 6 5 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 5 6 5 7 78 35 93 442 4815     4  1394   0    693.93 sec
176 : ... 5 5 7 5 5 7 6 5 8 5 6 5 7 8 7 10 7 10 81 39 78 338 561 4646    21  1394   0    704.39 sec
177 : ... 5 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 7 5 6 6 6 6 6 7 98 432 4899     6  1394   0    705.72 sec
178 : ... 8 5 5 7 5 5 7 6 5 8 5 6 5 7 8 7 5 6 6 6 6 5 6 8 45 333 5045     3  1394   0    707.98 sec
179 : ... 5 5 7 5 5 7 6 5 8 5 6 5 7 8 7 5 6 6 6 6 5 6 8 5 49 326 5062     4  1394   0    709.41 sec
180 : ... 7 5 5 7 6 5 8 5 6 5 7 8 7 5 6 6 6 6 5 6 8 5 50 220 494 4711     9  1394   0    711.44 sec
181 : ... 24 19 15 19 11 15 11 10 11 11 13 14 12 58 149 401 958 4444    453  1395   1    739.26 sec
182 : ... 22 27 24 19 15 19 11 15 11 10 11 11 7 7 5 5 5 6 5 95 5458       0  1395   0    740.76 sec
183 : ... 27 24 19 15 19 11 15 11 10 11 11 7 7 5 5 6 7 6 97 457 5027     11  1395   0    742.17 sec
184 : ... 24 19 15 19 11 15 11 10 11 11 7 7 5 5 5 6 5 6 54 323 5214       4  1395   0    743.50 sec
185 : ... 19 15 19 11 15 11 10 11 11 7 7 5 5 5 6 5 7 56 218 720 4659      8  1395   0    745.01 sec
186 : ... 15 19 11 15 11 10 11 11 7 7 5 6 6 8 7 11 9 95 356 668 4972     13  1395   0    750.78 sec
187 : ... 15 19 11 15 11 10 11 11 7 7 5 6 5 6 5 6 5 6 85 80 366 5245      2  1395   0    752.71 sec
188 : ... 19 11 15 11 10 11 11 7 7 5 6 5 6 5 6 5 7 89 89 355 956 4595     9  1395   0    755.03 sec
189 : ... 15 21 15 13 13 12 8 9 8 7 7 6 5 7 6 8 86 39 32 156 753 4919   380  1395   1    768.24 sec
190 : ... 15 16 13 14 12 18 12 13 7 12 9 13 88 37 23 88 334 499 5084    352  1397   1    780.57 sec
191 : ... 16 13 14 12 18 12 13 7 12 9 13 88 37 23 88 45 176 308 5165      0  1397   0    781.95 sec
192 : ... 34 32 38 26 32 16 20 19 19 91 41 27 92 51 185 318 591 4906     54  1397   0    786.58 sec
193 : ... 5 6 6 6 5 7 5 5 5 5 6 8 6 5 5 5 5 7 5 5 85 34 101 653 5035      8  1397   0    788.57 sec
194 : ... 8 7 9 9 10 11 8 9 13 8 6 7 5 5 7 5 5 86 35 65 375 952 4714    277  1397   0    795.60 sec
195 : ... 6 5 7 5 5 5 5 6 9 6 5 5 5 5 7 5 5 85 33 19 56 153 449 5256      6  1397   0    799.94 sec
196 : ... 23 19 27 20 15 14 14 11 12 8 6 88 38 24 62 157 654 769 5117   241  1397   0    814.70 sec
197 : ... 6 5 5 5 9 5 5 5 5 5 8 5 5 85 34 19 56 108 152 468 979 4670      3  1397   0    817.46 sec
198 : ... 10 6 6 8 10 10 11 9 9 98 45 29 60 112 457 567 880 1258 4365   479  1399   1    837.79 sec
199 : ... 7 10 6 6 8 10 10 11 9 9 98 45 29 55 10 8 10 43 43 150 5664      0  1399   0    841.41 sec
200 : ... 6 6 8 10 10 11 9 9 98 45 29 55 10 9 12 47 45 153 386 5297       9  1399   0    842.61 sec
201 : ... 6 8 10 10 11 9 9 98 45 29 55 10 9 10 43 43 111 87 236 5383      0  1399   0    846.21 sec
202 : ... 10 10 11 9 9 98 45 29 55 10 9 10 43 44 113 90 239 641 5034     10  1399   0    848.97 sec
203 : ... 10 11 9 9 98 45 29 55 10 9 10 43 44 112 49 40 261 930 4530      6  1399   0    850.73 sec
204 : ... 11 102 48 37 69 27 23 24 54 56 124 56 49 138 334 487 5013     323  1399   0    861.79 sec
205 : ... 8 5 5 93 40 23 55 10 8 10 43 43 111 47 38 41 87 57 85 5400      0  1399   0    865.02 sec
206 : ... 5 93 40 23 55 10 8 10 43 43 111 47 38 41 87 57 85 267 5133      0  1399   0    866.30 sec
207 : ... 60 87 43 53 44 80 79 143 68 63 69 109 69 101 283 704 4693      72  1399   0    876.53 sec
208 : ... 23 55 10 8 10 43 35 112 49 37 45 91 63 50 34 106 503 4878       7  1399   0    878.17 sec
209 : ... 55 10 8 10 43 35 112 49 37 45 91 63 49 33 16 103 245 5098       0  1399   0    879.47 sec
210 : ... 10 8 10 43 35 112 49 37 45 91 63 50 34 17 105 249 451 4939     10  1399   0    881.47 sec
211 : ... 10 8 10 43 35 112 49 37 45 91 63 50 33 16 15 6 44 202 5188      0  1399   0    883.33 sec
212 : ... 8 10 43 35 112 49 37 45 91 63 50 33 16 16 7 45 205 317 5081     6  1399   0    885.32 sec
213 : ... 8 10 43 35 112 49 37 45 91 63 50 33 16 16 6 4 4 4 131 5296      0  1399   0    886.48 sec
214 : ... 40 117 56 44 54 100 74 59 42 24 24 15 10 9 7 138 515 4827     386  1399   0    905.96 sec
215 : ... 43 35 110 49 37 45 91 62 49 33 16 15 6 4 4 4 4 4 132 5302       0  1399   0    907.78 sec
216 : ... 35 110 49 37 45 91 62 49 33 16 15 6 4 4 4 4 4 132 274 5028      0  1399   0    909.46 sec
217 : ... 49 37 45 91 62 49 33 16 15 6 4 5 8 8 11 137 285 465 4852       14  1399   0    911.43 sec
218 : ... 110 49 37 45 91 62 49 33 16 15 6 4 5 5 4 4 5 6 40 279 5141      4  1399   0    918.49 sec
