File: abc_unknown_cases/bobpcihm.aig
Command: ~/coding_env/abc/abc -c "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -n -t -k"
PDR Parameters: -y -n -t -k
Parameter Set: 31 of 32
Started at: Sat 14 Jun 2025 09:12:09 PM CST
----------------------------------------
ABC command line: "&r abc_unknown_cases/bobpcihm.aig; &put; fold; pdr -v -y -n -t -k".

Warning: The network has no constraints.
VarMax = 300. FrameMax = 10000. QueMax = 0. TimeMax = 0. MonoCNF = no. SkipGen = no. SolveAll = no.
Frame Clauses                                                     Max Queue Flops Cex      Time
  1 : 0 194                                                               2   194 104      0.09 sec
  2 : 0 196 408                                                           5   421 103      0.82 sec
 37 : ... 97 121 127 132 207 153 134 146 104 86 86 89 108 269 2484      267  1366   0     88.69 sec
 38 : ... 96 67 88 83 79 139 121 135 133 94 58 51 48 60 79 242 2524      87  1368   1     91.07 sec
 39 : ... 95 67 88 83 78 137 106 118 115 80 48 49 33 42 48 36 67 2631    11  1368   0     98.47 sec
 40 : ... 88 83 78 137 106 111 114 79 47 46 32 39 31 30 64 271 2358       0  1368   0     99.58 sec
 41 : ... 90 86 150 116 129 135 97 59 54 42 47 46 46 72 292 537 2220    136  1369   1    103.97 sec
 42 : ... 88 143 120 121 147 106 65 54 56 49 52 49 74 94 200 421 2221   105  1370   1    108.26 sec
 43 : ... 129 105 106 116 91 55 45 47 46 47 46 73 72 70 58 107 2521      22  1370   0    110.65 sec
 44 : ... 105 106 116 91 55 45 47 45 43 41 69 68 72 46 34 180 2479       19  1370   0    112.50 sec
 45 : ... 117 98 65 61 70 71 79 84 119 149 171 158 129 148 393 2497     112  1370   0    119.38 sec
 46 : ... 123 101 57 61 55 67 76 73 86 82 69 63 61 63 235 452 2708       61  1370   0    124.25 sec
 47 : ... 113 92 57 58 50 54 46 35 63 53 57 36 31 22 25 77 401 2762      11  1370   0    126.36 sec
 48 : ... 109 108 92 89 87 79 102 93 85 65 61 51 54 85 266 474 2721     188  1372   1    133.10 sec
 49 : ... 90 78 81 79 68 65 54 67 99 82 63 54 32 40 45 32 32 140 3094     4  1372   0    135.42 sec
 50 : ... 78 81 79 68 65 54 67 99 81 63 54 32 40 45 32 21 12 37 3155      0  1372   0    137.91 sec
 51 : ... 81 79 68 65 54 67 99 81 63 54 33 42 48 37 27 22 46 283 2944    19  1372   0    145.49 sec
 52 : ... 71 69 57 70 101 83 66 57 37 46 49 36 23 18 15 28 186 3049      94  1372   0    147.56 sec
 53 : ... 77 99 135 132 115 106 84 101 96 46 35 23 24 30 65 381 2809    200  1372   1    151.82 sec
 54 : ... 70 92 129 109 96 84 54 65 71 54 44 38 32 33 55 284 641 2850    57  1372   0    158.60 sec
 55 : ... 77 105 88 77 65 39 46 53 44 28 26 21 23 27 47 194 568 2832    174  1372   1    163.03 sec
 56 : ... 129 119 105 89 56 65 69 54 37 24 22 22 17 15 13 21 211 3273   170  1372   1    168.18 sec
 57 : ... 102 96 93 67 74 93 95 74 72 68 67 56 58 49 42 98 290 3182      77  1372   0    172.37 sec
 58 : ... 92 83 75 49 55 71 58 38 30 26 24 20 21 22 17 18 48 351 3148     9  1372   0    174.30 sec
 59 : ... 101 113 125 94 78 72 85 70 70 77 83 89 72 83 257 514 3254     326  1372   2    187.41 sec
 60 : ... 98 84 97 87 77 59 46 52 46 42 41 65 63 46 39 119 437 3151      74  1372   0    191.54 sec
 61 : ... 96 104 90 76 47 39 48 43 39 35 64 65 55 51 80 297 575 3183    271  1373   1    200.26 sec
 62 : ... 95 90 80 71 48 53 46 44 35 59 64 59 54 48 33 60 229 3653       72  1373   0    204.27 sec
 63 : ... 95 87 74 59 41 48 42 40 30 29 36 54 44 31 29 20 15 74 3764      0  1373   0    207.47 sec
 64 : ... 89 76 62 46 54 44 39 31 28 37 62 51 40 37 29 23 79 247 3553    92  1373   0    210.98 sec
 65 : ... 59 41 48 40 37 28 26 33 54 44 33 31 23 18 22 101 456 3311      13  1373   0    215.60 sec
 66 : ... 49 58 45 47 45 37 40 60 51 40 38 27 19 25 46 260 512 3400      79  1373   0    221.03 sec
 67 : ... 55 48 44 38 40 45 71 69 65 78 63 46 48 37 58 246 676 3178     164  1373   2    228.00 sec
 68 : ... 46 34 32 24 21 23 38 38 29 36 35 28 25 21 19 14 9 66 3845       0  1373   0    231.33 sec
 69 : ... 44 43 33 24 28 41 43 43 51 56 44 45 30 28 22 17 75 298 3606    65  1373   0    235.06 sec
 70 : ... 53 45 46 58 61 58 73 77 62 48 38 30 24 21 31 119 405 3550     123  1375   1    240.71 sec
 71 : ... 34 25 24 42 40 32 27 24 27 19 23 23 20 14 16 11 35 275 3681     0  1375   0    243.76 sec
 72 : ... 32 48 48 47 42 34 38 29 30 31 24 15 15 14 37 282 617 3453     166  1375   1    250.88 sec
 73 : ... 25 43 44 36 32 27 31 26 24 26 22 17 16 12 10 11 19 315 3739     5  1375   0    253.75 sec
 74 : ... 81 73 79 78 74 69 60 60 51 41 45 34 29 32 27 197 590 3597     344  1378   1    273.65 sec
 75 : ... 38 38 32 37 30 31 29 27 19 21 20 18 20 17 68 245 456 3827     244  1378   1    282.23 sec
 76 : ... 49 46 41 44 36 37 34 33 25 25 22 20 21 15 16 14 76 341 3978   153  1381   1    287.65 sec
 77 : ... 68 60 57 52 57 50 44 37 40 30 22 25 20 16 10 9 50 390 3992    468  1381   1    305.93 sec
 78 : ... 41 37 32 31 34 27 34 28 25 24 20 21 16 11 41 256 467 4030     254  1381   1    317.89 sec
 79 : ... 26 40 36 30 29 31 23 31 25 20 15 13 15 10 8 8 6 6 95 4354       0  1381   0    321.06 sec
 80 : ... 37 33 32 25 36 34 28 26 20 18 11 14 16 14 13 102 579 3882     286  1381   1    329.39 sec
 81 : ... 33 31 21 28 27 24 19 19 21 13 12 13 13 11 64 263 491 3957     155  1381   1    336.62 sec
 82 : ... 35 36 36 45 36 30 27 32 26 20 17 18 13 11 11 12 89 686 3878   372  1381   1    346.84 sec
 83 : ... 35 20 25 23 24 27 23 30 17 14 17 9 11 11 11 39 268 500 4061    10  1381   0    351.11 sec
 84 : ... 67 58 54 50 46 46 32 25 29 22 21 21 21 20 49 212 582 3902     215  1381   2    362.86 sec
 85 : ... 17 18 21 35 36 37 24 19 20 11 13 21 23 23 20 33 53 229 4552   235  1381   1    371.48 sec
 86 : ... 175 155 160 149 141 119 109 101 94 84 88 81 74 94 344 4388    148  1381   0    387.46 sec
 87 : ... 11 11 13 19 34 30 24 21 19 26 29 31 28 33 18 14 62 406 4329   235  1382   1    392.30 sec
 88 : ... 12 17 29 26 24 24 23 32 34 30 30 30 27 20 53 267 543 4246      37  1382   0    397.42 sec
 89 : ... 12 17 29 23 19 17 14 19 19 15 21 17 16 12 17 13 92 441 4249     5  1382   0    401.62 sec
 90 : ... 29 24 21 17 15 18 17 15 20 19 19 14 16 13 64 260 462 4272     156  1385   1    408.06 sec
 91 : ... 29 23 19 17 13 18 16 15 20 17 16 12 14 11 12 11 29 146 4658    13  1385   0    411.36 sec
 92 : ... 29 23 19 17 13 18 16 15 20 17 16 12 14 11 10 7 6 6 84 4697      0  1385   0    414.58 sec
 93 : ... 23 19 17 13 18 16 15 20 17 16 12 14 11 10 7 7 9 91 551 4246     9  1385   0    417.64 sec
 94 : ... 19 17 13 18 16 15 20 17 16 12 14 11 10 7 6 6 6 36 237 4519      0  1385   0    421.86 sec
 95 : ... 17 15 19 18 17 21 19 17 13 16 11 10 7 6 6 9 38 241 436 4355   209  1385   1    429.19 sec
 96 : ... 17 14 17 17 15 20 17 15 12 14 11 10 7 6 6 7 7 7 96 420 4357     7  1385   0    432.85 sec
 97 : ... 50 50 43 33 30 20 21 23 14 13 14 14 19 17 68 254 497 4262     144  1385   0    446.00 sec
 98 : ... 20 18 16 14 18 18 17 16 14 20 20 22 16 17 14 112 612 4166      37  1385   0    449.63 sec
 99 : ... 17 21 17 17 15 15 15 14 11 11 7 8 8 7 9 9 41 244 482 4444     219  1387   1    460.53 sec
100 : ... 21 23 20 18 22 22 23 18 13 13 13 12 19 20 27 21 51 177 4722   137  1387   0    465.66 sec
101 : ... 16 16 19 16 13 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 4872     0  1387   0    469.04 sec
102 : ... 19 16 13 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 110 4762       0  1387   0    472.34 sec
103 : ... 16 13 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 7 7 114 711 4132      7  1387   0    476.35 sec
104 : ... 13 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 7 7 61 272 515 4344      8  1387   0    480.12 sec
105 : ... 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 10 30 180 371 4430     11  1387   0    483.90 sec
106 : ... 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 9 10 12 46 211 4694    12  1387   0    487.91 sec
107 : ... 14 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 8 7 7 7 36 207 4665     4  1387   0    491.22 sec
108 : ... 19 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 8 7 7 6 6 20 245 4665      5  1387   0    495.15 sec
109 : ... 14 12 10 10 9 7 7 6 8 6 8 6 6 6 6 8 7 7 6 7 8 100 565 4243     11  1387   0    498.18 sec
110 : ... 34 25 14 14 11 11 10 13 17 19 18 15 15 13 64 273 563 4314     125  1387   0    506.43 sec
111 : ... 32 31 32 29 29 29 30 31 29 34 27 34 39 28 48 237 687 4323     373  1387   0    534.05 sec
112 : ... 10 8 8 6 7 9 6 6 8 7 6 6 6 6 6 5 7 5 5 5 5 5 5 5 5 9 5 5050     0  1387   0    538.77 sec
113 : ... 8 8 6 7 9 6 6 8 7 6 6 6 6 6 5 7 5 5 5 5 5 5 5 5 9 5 18 5032     0  1387   0    542.05 sec
114 : ... 6 7 9 6 6 8 7 6 6 6 6 6 5 7 5 5 5 5 5 5 5 5 9 6 22 257 4828     9  1387   0    545.34 sec
115 : ... 110 85 55 49 56 46 38 33 22 15 11 9 7 11 7 7 112 610 4792     195  1387   0    563.07 sec
116 : ... 9 11 7 6 6 6 6 6 5 7 5 5 5 5 5 5 5 5 11 6 7 71 291 587 4609    13  1387   0    568.01 sec
117 : ... 52 49 44 35 30 23 21 21 19 20 16 16 12 8 7 39 221 600 4534    467  1387   1    591.59 sec
118 : ... 12 9 10 8 8 7 8 7 5 6 5 5 7 5 5 9 8 10 12 11 11 54 295 5017    89  1387   0    597.10 sec
119 : ... 7 8 9 8 5 6 6 5 5 5 5 5 5 6 8 12 12 17 21 21 19 83 424 4870    34  1387   0    601.36 sec
120 : ... 8 11 7 8 9 8 5 6 6 5 5 5 5 5 5 5 5 8 5 5 5 6 6 5 5 46 5257      0  1387   0    605.46 sec
121 : ... 7 8 9 8 5 6 6 5 5 5 5 5 5 5 5 8 5 5 5 6 6 5 5 46 353 4901       0  1387   0    608.76 sec
122 : ... 8 5 6 6 5 5 5 5 5 5 5 5 8 5 7 9 9 10 12 16 54 364 653 4620     32  1387   0    613.63 sec
123 : ... 8 5 6 6 5 5 5 5 5 5 5 5 8 5 7 6 7 7 7 9 13 59 233 635 4556     19  1387   0    618.15 sec
124 : ... 8 9 8 5 6 6 5 5 5 5 5 5 5 5 8 5 6 5 6 6 5 6 7 5 6 6 71 5236     0  1387   0    628.13 sec
125 : ... 8 5 6 6 5 5 5 5 5 5 5 5 8 5 6 5 6 6 5 6 7 5 6 6 71 252 5052     9  1387   0    631.95 sec
126 : ... 6 6 5 5 5 5 5 5 5 5 8 5 6 5 6 6 5 6 7 5 6 7 54 96 449 4768      7  1387   0    635.63 sec
127 : ... 16 14 10 14 10 11 7 11 13 13 9 10 7 8 7 53 57 78 312 4953     499  1390   1    733.72 sec
128 : ... 50 32 22 17 18 21 15 12 9 11 12 14 10 7 8 55 49 84 439 4797     5  1390   0    738.86 sec
129 : ... 26 29 34 23 22 17 16 17 18 15 14 13 58 54 64 263 569 4666     427  1390   1    765.75 sec
130 : ... 27 29 33 24 20 14 16 13 11 10 8 8 12 9 10 94 335 542 4783     306  1391   1    781.24 sec
131 : ... 22 17 18 20 15 13 9 14 12 10 10 7 8 12 7 7 7 6 50 374 5080      6  1391   0    785.57 sec
132 : ... 17 18 20 15 13 9 14 12 10 10 7 8 12 7 7 6 5 5 39 229 5245       4  1391   0    790.23 sec
133 : ... 24 22 17 21 28 21 27 25 31 39 28 29 32 24 23 23 46 258 5327    65  1391   0    798.39 sec
134 : ... 18 20 16 12 9 13 12 10 9 7 9 12 7 7 6 5 6 6 5 47 431 5107       0  1391   0    802.52 sec
135 : ... 20 16 12 9 13 12 10 9 7 9 12 7 7 6 5 6 6 6 49 427 708 4777     10  1391   0    808.46 sec
136 : ... 60 57 48 34 38 40 31 25 32 21 17 13 9 14 145 323 904 4522     603  1391   1    838.88 sec
137 : ... 16 12 9 13 12 10 9 7 9 12 7 7 6 5 6 6 5 7 91 52 87 268 5321    10  1391   0    846.59 sec
138 : ... 9 13 12 10 9 7 9 12 7 7 6 5 6 6 5 7 90 48 73 165 519 5066      19  1391   0    855.22 sec
139 : ... 13 12 10 9 7 9 12 7 7 6 5 6 6 5 7 90 44 30 52 248 627 5219      6  1391   0    861.29 sec
140 : ... 10 13 16 12 13 11 7 8 9 10 13 94 50 32 34 120 225 1034 4742   385  1392   1    877.32 sec
141 : ... 12 10 12 7 9 8 7 7 7 5 10 6 5 6 5 6 5 5 88 43 72 466 5191       0  1392   0    882.72 sec
142 : ... 40 40 43 45 48 48 43 52 50 48 40 38 115 63 88 480 1075 4547   279  1392   0    902.07 sec
143 : ... 13 10 9 7 9 7 8 6 10 6 5 7 5 6 7 6 91 47 33 78 233 501 5074    25  1392   0    907.39 sec
144 : ... 10 9 7 9 7 8 6 10 6 5 7 5 5 5 5 89 43 30 30 27 218 624 5094     8  1392   0    915.70 sec
145 : ... 9 7 9 7 8 6 10 6 5 7 5 5 5 5 89 43 30 29 23 20 124 376 5305     4  1392   0    920.97 sec
146 : ... 7 9 7 8 6 10 6 5 7 5 5 5 5 89 43 30 29 23 19 33 80 229 5429     7  1392   0    925.94 sec
147 : ... 7 8 6 10 6 5 7 5 5 5 5 89 43 30 29 23 17 26 50 81 424 5143      0  1392   0    930.49 sec
148 : ... 6 10 6 5 7 5 5 5 5 89 43 30 29 23 17 26 53 89 449 868 4606     27  1392   0    936.38 sec
149 : ... 10 6 5 7 5 5 5 5 89 43 30 29 23 17 8 20 65 70 201 766 4697      7  1392   0    942.44 sec
150 : ... 6 5 7 5 5 5 5 89 43 30 29 23 17 8 20 65 74 163 366 437 4942    11  1392   0    949.22 sec
151 : ... 5 7 5 5 5 5 89 43 30 29 23 17 8 20 64 71 66 66 102 124 5305     0  1392   0    953.74 sec
152 : ... 5 5 5 5 89 43 30 29 23 17 8 20 64 71 66 66 102 124 335 4970     0  1392   0    957.86 sec
153 : ... 5 5 89 43 30 29 23 17 8 20 64 71 66 68 107 130 344 661 4606    16  1392   0    963.73 sec
154 : ... 5 5 89 43 30 29 23 17 8 20 64 71 66 67 104 84 49 43 29 5269     8  1392   0    968.90 sec
155 : ... 5 89 43 30 29 23 17 8 20 64 71 66 67 101 78 38 30 4 75 5234     0  1392   0    973.08 sec
156 : ... 43 30 29 23 17 8 20 64 71 66 67 101 78 38 30 4 75 288 4946      0  1392   0    977.29 sec
157 : ... 46 42 34 24 35 78 95 79 85 123 109 55 52 21 88 295 566 4661   309  1392   1   1003.10 sec
158 : ... 30 29 22 18 8 19 64 70 66 67 101 78 38 31 4 4 4 4 91 5263       0  1392   0   1009.26 sec
159 : ... 56 55 47 37 48 81 96 86 91 118 91 47 35 7 8 6 7 94 640 4654   256  1392   0   1019.55 sec
160 : ... 22 18 8 19 64 70 66 67 101 78 38 31 4 4 4 5 46 264 346 4966     9  1392   0   1024.72 sec
161 : ... 22 18 8 19 64 70 66 67 101 78 38 31 4 4 4 4 4 4 5 33 5329       0  1392   0   1029.49 sec
162 : ... 18 8 19 64 70 66 67 101 78 38 31 4 4 4 4 4 4 6 34 305 5049      4  1392   0   1034.55 sec
163 : ... 8 19 64 70 66 67 101 78 38 31 4 4 4 4 5 6 7 7 52 461 4878      10  1392   0   1039.29 sec
164 : ... 8 19 64 70 66 67 101 78 38 31 4 4 4 4 4 4 5 4 4 75 259 5030     0  1392   0   1044.08 sec
165 : ... 64 70 66 67 101 78 38 31 4 4 4 4 4 4 5 5 6 80 264 381 4862     14  1392   0   1049.16 sec
166 : ... 64 70 66 67 101 78 38 31 4 4 4 4 4 4 5 4 4 4 5 75 524 4793      7  1392   0   1054.03 sec
167 : ... 70 66 67 101 78 38 31 4 4 4 4 4 4 5 4 4 4 5 46 265 428 4977    11  1392   0   1059.33 sec
168 : ... 70 66 67 101 78 38 31 4 4 4 4 4 4 5 4 4 4 4 4 5 36 227 5117     0  1392   0   1064.58 sec
169 : ... 44 38 16 12 12 10 8 11 12 11 14 16 20 19 15 42 233 721 4559   236  1392   0   1076.66 sec
170 : ... 66 66 101 77 38 30 4 4 5 4 4 4 4 4 4 4 4 4 5 5 4 4 76 5307      0  1392   0   1081.16 sec
171 : ... 66 101 77 38 30 4 4 5 4 4 4 4 4 4 4 4 4 5 5 4 4 76 289 5018     0  1392   0   1085.94 sec
172 : ... 7 10 7 8 11 9 9 11 12 13 15 16 19 20 20 18 90 305 760 4688    417  1392   1   1099.51 sec
173 : ... 101 77 38 29 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 4 5383       0  1392   0   1104.85 sec
174 : ... 77 38 29 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 4 91 5292        0  1392   0   1114.02 sec
175 : ... 38 29 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 5 5 94 650 4669       7  1392   0   1118.58 sec
176 : ... 29 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 5 46 265 516 4955     10  1392   0   1124.20 sec
177 : ... 29 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 4 4 5 34 336 5044      5  1392   0   1130.15 sec
178 : ... 4 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 4 4 4 4 75 260 5053       0  1392   0   1136.32 sec
179 : ... 24 19 18 12 15 16 16 15 12 7 6 5 6 7 7 7 7 79 267 402 4917    344  1392   1   1172.07 sec
180 : ... 4 5 4 5 4 4 4 4 5 4 4 4 5 4 4 5 4 4 4 4 4 4 5 5 96 677 4691     6  1392   0   1177.51 sec
181 : ... 4 6 6 7 5 6 5 6 7 11 8 8 13 11 12 13 13 11 53 295 699 4824    449  1392   1   1200.78 sec
182 : ... 4 5 6 4 4 4 4 5 4 4 5 5 4 4 5 4 5 4 4 4 4 4 5 5 5 4 4 5497      0  1392   0   1206.98 sec
183 : ... 5 6 4 4 4 4 5 4 4 5 5 4 4 5 4 5 4 4 4 4 4 5 5 5 4 4 47 5450     0  1392   0   1212.15 sec
184 : ... 4 4 4 4 5 4 4 5 5 4 4 5 4 5 4 4 4 4 4 5 5 5 4 4 47 338 5112     0  1392   0   1217.32 sec
185 : ... 8 8 6 7 7 6 6 10 11 17 18 15 16 17 17 16 20 64 352 991 4516   516  1393   1   1231.25 sec
186 : ... 4 4 5 4 4 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 75 260 5183     0  1393   0   1236.48 sec
187 : ... 5 4 4 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 6 6 78 263 332 5067     8  1393   0   1242.51 sec
188 : ... 4 5 4 4 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 4 4 47 5468     0  1393   0   1248.08 sec
189 : ... 4 4 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 4 4 47 309 5159     0  1393   0   1256.08 sec
190 : ... 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 6 9 53 320 728 4678    16  1393   0   1262.41 sec
191 : ... 4 5 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 5513      0  1393   0   1267.45 sec
192 : ... 5 4 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 104 5409      0  1393   0   1271.92 sec
193 : ... 4 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 5 105 526 4911      4  1393   0   1276.64 sec
194 : ... 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 5 5 77 264 357 5039    10  1393   0   1283.28 sec
195 : ... 4 4 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 47 309 5160     0  1393   0   1288.25 sec
196 : ... 4 4 5 4 5 4 4 6 7 8 10 8 8 7 9 7 6 6 5 7 7 52 318 750 4668     31  1393   0   1294.75 sec
197 : ... 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 4 5 34 273 5259     8  1393   0   1300.01 sec
198 : ... 5 4 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 4 4 4 4 75 5461     0  1393   0   1304.66 sec
199 : ... 4 5 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 4 4 4 4 75 260 5201     0  1393   0   1309.43 sec
200 : ... 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 4 4 5 6 80 265 388 5074    14  1393   0   1315.21 sec
201 : ... 4 5 4 4 5 5 4 5 5 4 5 4 5 4 4 4 4 4 4 4 4 4 4 4 47 261 5229     0  1393   0   1319.94 sec
202 : ... 12 9 11 9 11 9 6 7 8 10 8 10 11 13 11 9 11 53 267 510 5139    310  1393   0   1341.08 sec
203 : ... 5 4 5 5 4 5 5 4 4 4 4 4 4 4 5 4 5 4 4 5 4 4 5 6 85 533 5005     7  1393   0   1346.05 sec
204 : ... 5 4 5 5 4 5 5 4 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 6 6 5564      0  1393   0   1351.17 sec
205 : ... 4 5 5 4 5 5 4 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 6 6 76 5488     0  1393   0   1355.77 sec
206 : ... 5 4 5 5 4 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 6 6 76 259 5229     0  1393   0   1360.79 sec
207 : ... 5 5 4 4 4 4 4 4 4 5 4 5 4 4 5 4 4 4 4 4 7 7 79 263 402 5107    13  1393   0   1366.38 sec
208 : ... 18 21 19 20 22 22 19 20 18 16 17 18 19 21 16 15 50 377 5212   310  1393   0   1383.45 sec
209 : ... 14 14 18 14 14 17 16 14 20 17 17 19 19 17 17 113 690 4868     346  1393   0   1402.36 sec
210 : ... 4 5 4 4 4 4 6 5 5 5 4 5 4 4 4 4 4 4 5 4 5 5 49 265 351 5194    11  1393   0   1409.61 sec
211 : ... 4 4 5 4 4 4 4 6 5 5 5 4 5 4 4 4 4 4 4 5 4 5 4 5 4 5 4 5588      0  1393   0   1415.20 sec
212 : ... 5 4 4 4 4 6 5 5 5 4 5 4 4 4 4 4 4 5 4 5 4 5 4 5 4 127 5461      0  1393   0   1419.77 sec
213 : ... 4 4 4 6 5 5 5 4 5 4 4 4 4 4 4 5 4 5 4 5 4 6 5 130 741 4753     12  1393   0   1424.51 sec
214 : ... 38 39 39 36 36 31 30 27 24 19 15 14 15 17 102 358 770 4882    550  1395   1   1446.48 sec
215 : ... 5 5 5 6 5 5 7 5 5 6 5 5 5 6 5 6 6 5 4 4 6 6 39 199 482 5513     9  1395   0   1454.26 sec
