File: ./hwmcc24/2024/sosylab/combinations/pc_sfifo_1.cil-2+token_ring.05.cil-2.aig
8998 50.00       
8999 50.00       
9000 50.00       
9001 50.00       
9002 48.00       
9003 49.00       
9004 49.00       
9005 48.00       
9006 49.00       
9007 49.00       
9008 50.00       
9009 49.00       
9010 49.00       
9011 50.00       
9012 48.00       
9013 49.00       
9014 49.00       
9015 50.00       
9016 50.00       
9017 49.00       
9018 49.00       
9019 50.00       
9020 51.00       
9021 50.00       
9022 50.00       
9023 50.00       
9024 50.00       
9025 50.00       
9026 49.00       
9027 48.00       
9028 51.00       
9029 49.00       
9030 50.00       
9031 50.00       
9032 49.00       
9033 48.00       
9034 48.00       
9035 50.00       
9036 49.00       
9037 51.00       
9038 50.00       
9039 51.00       
9040 49.00       
9041 49.00       
9042 49.00       
9043 49.00       
9044 48.00       
9045 48.00       
9046 50.00       
9047 49.00       
9048 50.00       
9049 50.00       
9050 51.00       
9051 49.00       
9052 50.00       
9053 49.00       
9054 51.00       
9055 49.00       
9056 51.00       
9057 50.00       
9058 49.00       
9059 49.00       
9060 49.00       
9061 50.00       
9062 49.00       
9063 49.00       
9064 49.00       
9065 49.00       
9066 49.00       
9067 50.00       
9068 49.00       
9069 49.00       
9070 49.00       
9071 49.00       
9072 50.00       
9073 50.00       
9074 50.00       
9075 49.00       
9076 51.00       
9077 49.00       
9078 49.00       
9079 48.00       
9080 50.00       
9081 49.00       
9082 50.00       
9083 50.00       
9084 51.00       
9085 48.00       
9086 51.00       
9087 51.00       
9088 50.00       
9089 48.00       
9090 51.00       
9091 50.00       
9092 50.00       
9093 48.00       
9094 50.00       
9095 49.00       
9096 51.00       
9097 49.00       
9098 49.00       
9099 49.00       
9100 49.00       
9101 49.00       
9102 51.00       
9103 51.00       
9104 49.00       
9105 51.00       
9106 50.00       
9107 50.00       
9108 50.00       
9109 50.00       
9110 50.00       
9111 49.00       
9112 50.00       
9113 49.00       
9114 50.00       
9115 50.00       
9116 50.00       
9117 48.00       
9118 49.00       
9119 49.00       
9120 51.00       
9121 50.00       
9122 51.00       
9123 49.00       
9124 48.00       
9125 48.00       
9126 49.00       
9127 49.00       
9128 51.00       
9129 49.00       
9130 49.00       
9131 49.00       
9132 49.00       
9133 49.00       
9134 51.00       
9135 50.00       
9136 49.00       
9137 50.00       
9138 50.00       
9139 49.00       
9140 48.00       
9141 50.00       
9142 49.00       
9143 50.00       
9144 52.00       
9145 50.00       
9146 49.00       
9147 49.00       
9148 51.00       
9149 49.00       
9150 51.00       
9151 51.00       
9152 49.00       
9153 49.00       
9154 48.00       
9155 50.00       
9156 49.00       
9157 51.00       
9158 51.00       
9159 50.00       
9160 49.00       
9161 47.00       
9162 49.00       
9163 49.00       
9164 48.00       
9165 49.00       
9166 50.00       
9167 49.00       
9168 50.00       
9169 51.00       
9170 50.00       
9171 49.00       
9172 49.00       
9173 49.00       
9174 50.00       
9175 49.00       
9176 49.00       
9177 50.00       
9178 51.00       
9179 49.00       
9180 51.00       
9181 50.00       
9182 49.00       
9183 49.00       
9184 50.00       
9185 51.00       
9186 50.00       
9187 48.00       
9188 51.00       
9189 51.00       
9190 50.00       
9191 51.00       
9192 49.00       
9193 50.00       
9194 49.00       
9195 49.00       
9196 48.00       
9197 51.00       
9198 52.00       
9199 50.00       
9200 49.00       
9201 50.00       
9202 49.00       
9203 49.00       
9204 51.00       
9205 49.00       
9206 49.00       
9207 48.00       
9208 49.00       
9209 50.00       
9210 49.00       
9211 49.00       
9212 50.00       
9213 49.00       
9214 51.00       
9215 50.00       
9216 49.00       
9217 49.00       
9218 48.00       
9219 50.00       
9220 49.00       
9221 50.00       
9222 51.00       
9223 50.00       
9224 49.00       
9225 49.00       
9226 49.00       
9227 50.00       
9228 50.00       
9229 52.00       
9230 50.00       
9231 49.00       
9232 50.00       
9233 50.00       
9234 51.00       
9235 49.00       
9236 52.00       
9237 51.00       
9238 50.00       
9239 51.00       
9240 49.00       
9241 51.00       
9242 49.00       
9243 50.00       
9244 48.00       
9245 50.00       
9246 49.00       
9247 49.00       
9248 49.00       
9249 49.00       
9250 48.00       
9251 49.00       
9252 50.00       
9253 49.00       
9254 50.00       
9255 48.00       
9256 48.00       
9257 50.00       
9258 50.00       
9259 50.00       
9260 48.00       
9261 49.00       
9262 48.00       
9263 50.00       
9264 49.00       
9265 50.00       
9266 49.00       
9267 48.00       
9268 49.00       
9269 49.00       
9270 50.00       
9271 48.00       
9272 49.00       
9273 50.00       
9274 49.00       
9275 51.00       
9276 48.00       
9277 48.00       
9278 49.00       
9279 50.00       
9280 48.00       
9281 50.00       
9282 49.00       
9283 50.00       
9284 50.00       
9285 50.00       
9286 48.00       
9287 49.00       
9288 49.00       
9289 50.00       
9290 50.00       
9291 49.00       
9292 50.00       
9293 50.00       
9294 49.00       
9295 51.00       
9296 49.00       
9297 50.00       
9298 50.00       
9299 49.00       
9300 50.00       
9301 49.00       
9302 49.00       
9303 50.00       
9304 50.00       
9305 50.00       
9306 49.00       
9307 50.00       
9308 49.00       
9309 49.00       
9310 50.00       
9311 48.00       
9312 48.00       
9313 49.00       
9314 50.00       
9315 48.00       
9316 50.00       
9317 50.00       
9318 50.00       
9319 50.00       
9320 50.00       
9321 49.00       
9322 50.00       
9323 50.00       
9324 51.00       
9325 48.00       
9326 50.00       
9327 49.00       
9328 49.00       
9329 50.00       
9330 49.00       
9331 49.00       
9332 49.00       
9333 50.00       
9334 48.00       
9335 48.00       
9336 49.00       
9337 51.00       
9338 50.00       
9339 48.00       
9340 49.00       
9341 50.00       
9342 49.00       
9343 49.00       
9344 49.00       
9345 51.00       
9346 49.00       
9347 50.00       
9348 48.00       
9349 48.00       
9350 49.00       
9351 51.00       
9352 49.00       
9353 49.00       
9354 50.00       
9355 51.00       
9356 50.00       
9357 50.00       
9358 50.00       
9359 49.00       
9360 51.00       
9361 49.00       
9362 48.00       
9363 49.00       
9364 50.00       
9365 50.00       
9366 51.00       
9367 51.00       
9368 49.00       
9369 50.00       
9370 51.00       
9371 51.00       
9372 49.00       
9373 50.00       
9374 49.00       
9375 50.00       
9376 50.00       
9377 49.00       
9378 51.00       
9379 51.00       
9380 50.00       
9381 51.00       
9382 50.00       
9383 49.00       
9384 50.00       
9385 49.00       
9386 48.00       
9387 50.00       
9388 49.00       
9389 50.00       
9390 48.00       
9391 50.00       
9392 50.00       
9393 49.00       
9394 48.00       
9395 50.00       
9396 48.00       
9397 49.00       
9398 50.00       
9399 49.00       
9400 48.00       
9401 50.00       
9402 48.00       
9403 50.00       
9404 48.00       
9405 50.00       
9406 50.00       
9407 49.00       
9408 50.00       
9409 51.00       
9410 51.00       
9411 50.00       
9412 48.00       
9413 49.00       
9414 49.00       
9415 49.00       
9416 50.00       
9417 50.00       
9418 51.00       
9419 50.00       
9420 50.00       
9421 49.00       
9422 51.00       
9423 51.00       
9424 49.00       
9425 47.00       
9426 48.00       
9427 49.00       
9428 50.00       
9429 49.00       
9430 50.00       
9431 50.00       
9432 50.00       
9433 50.00       
9434 50.00       
9435 50.00       
9436 50.00       
9437 50.00       
9438 50.00       
9439 49.00       
9440 50.00       
9441 51.00       
9442 50.00       
9443 49.00       
9444 49.00       
9445 49.00       
9446 50.00       
9447 49.00       
9448 48.00       
9449 50.00       
9450 50.00       
9451 49.00       
9452 49.00       
9453 49.00       
9454 50.00       
9455 49.00       
9456 50.00       
9457 48.00       
9458 51.00       
9459 51.00       
9460 50.00       
9461 49.00       
9462 50.00       
9463 50.00       
9464 49.00       
9465 50.00       
9466 50.00       
9467 48.00       
9468 49.00       
9469 48.00       
9470 48.00       
9471 49.00       
9472 49.00       
9473 50.00       
9474 49.00       
9475 49.00       
9476 49.00       
9477 49.00       
9478 49.00       
9479 50.00       
9480 51.00       
9481 50.00       
9482 49.00       
9483 49.00       
9484 50.00       
9485 48.00       
9486 50.00       
9487 50.00       
9488 49.00       
9489 49.00       
9490 49.00       
9491 48.00       
9492 48.00       
9493 49.00       
9494 49.00       
9495 49.00       
9496 50.00       
9497 50.00       
9498 49.00       
9499 51.00       
9500 49.00       
9501 51.00       
9502 49.00       
9503 50.00       
9504 49.00       
9505 49.00       
9506 49.00       
9507 50.00       
9508 50.00       
9509 50.00       
9510 50.00       
9511 49.00       
9512 49.00       
9513 50.00       
9514 50.00       
9515 49.00       
9516 50.00       
9517 49.00       
9518 50.00       
9519 50.00       
9520 51.00       
9521 48.00       
9522 49.00       
9523 49.00       
9524 51.00       
9525 50.00       
9526 51.00       
9527 48.00       
9528 49.00       
9529 49.00       
9530 49.00       
9531 49.00       
9532 49.00       
9533 50.00       
9534 49.00       
9535 50.00       
9536 49.00       
9537 50.00       
9538 49.00       
9539 48.00       
9540 51.00       
9541 50.00       
9542 49.00       
9543 50.00       
9544 49.00       
9545 50.00       
9546 50.00       
9547 50.00       
9548 49.00       
9549 49.00       
9550 50.00       
9551 51.00       
9552 50.00       
9553 50.00       
9554 50.00       
9555 48.00       
9556 47.00       
9557 50.00       
9558 51.00       
9559 48.00       
9560 48.00       
9561 49.00       
9562 50.00       
9563 52.00       
9564 49.00       
9565 51.00       
9566 50.00       
9567 48.00       
9568 50.00       
9569 50.00       
9570 49.00       
9571 50.00       
9572 50.00       
9573 51.00       
9574 46.00       
9575 50.00       
9576 49.00       
9577 50.00       
9578 50.00       
9579 50.00       
9580 48.00       
9581 51.00       
9582 50.00       
9583 50.00       
9584 49.00       
9585 50.00       
9586 49.00       
9587 51.00       
9588 50.00       
9589 49.00       
9590 50.00       
9591 50.00       
9592 48.00       
9593 50.00       
9594 49.00       
9595 48.00       
9596 49.00       
9597 49.00       
9598 48.00       
9599 49.00       
9600 49.00       
9601 49.00       
9602 50.00       
9603 49.00       
9604 50.00       
9605 50.00       
9606 50.00       
9607 51.00       
9608 50.00       
9609 49.00       
9610 49.00       
9611 50.00       
9612 50.00       
9613 50.00       
9614 51.00       
9615 49.00       
9616 50.00       
9617 48.00       
9618 50.00       
9619 48.00       
9620 49.00       
9621 49.00       
9622 51.00       
9623 50.00       
9624 49.00       
9625 48.00       
9626 50.00       
9627 50.00       
9628 49.00       
9629 48.00       
9630 50.00       
9631 50.00       
9632 50.00       
9633 49.00       
9634 50.00       
9635 48.00       
9636 50.00       
9637 49.00       
9638 50.00       
9639 51.00       
9640 50.00       
9641 50.00       
9642 49.00       
9643 51.00       
9644 49.00       
9645 50.00       
9646 49.00       
9647 48.00       
9648 49.00       
9649 49.00       
9650 51.00       
9651 49.00       
9652 49.00       
9653 49.00       
9654 50.00       
9655 50.00       
9656 49.00       
9657 50.00       
9658 50.00       
9659 49.00       
9660 50.00       
9661 49.00       
9662 48.00       
9663 50.00       
9664 50.00       
9665 49.00       
9666 49.00       
9667 49.00       
9668 49.00       
9669 51.00       
9670 49.00       
9671 49.00       
9672 51.00       
9673 49.00       
9674 50.00       
9675 49.00       
9676 49.00       
9677 51.00       
9678 51.00       
9679 49.00       
9680 51.00       
9681 49.00       
9682 48.00       
9683 48.00       
9684 49.00       
9685 49.00       
9686 51.00       
9687 49.00       
9688 50.00       
9689 48.00       
9690 49.00       
9691 49.00       
9692 51.00       
9693 49.00       
9694 50.00       
9695 51.00       
9696 50.00       
9697 50.00       
9698 50.00       
9699 51.00       
9700 50.00       
9701 50.00       
9702 48.00       
9703 49.00       
9704 49.00       
9705 48.00       
9706 49.00       
9707 49.00       
9708 50.00       
9709 50.00       
9710 50.00       
9711 51.00       
9712 49.00       
9713 51.00       
9714 51.00       
9715 50.00       
9716 50.00       
9717 50.00       
9718 50.00       
9719 47.00       
9720 49.00       
9721 49.00       
9722 50.00       
9723 50.00       
9724 49.00       
9725 49.00       
9726 50.00       
9727 48.00       
9728 50.00       
9729 50.00       
9730 50.00       
9731 51.00       
9732 49.00       
9733 48.00       
9734 49.00       
9735 49.00       
9736 49.00       
9737 48.00       
9738 49.00       
9739 48.00       
9740 49.00       
9741 50.00       
9742 48.00       
9743 48.00       
9744 49.00       
9745 49.00       
9746 50.00       
9747 49.00       
9748 50.00       
9749 51.00       
9750 48.00       
9751 48.00       
9752 50.00       
9753 50.00       
9754 49.00       
9755 49.00       
9756 50.00       
9757 50.00       
9758 50.00       
9759 49.00       
9760 48.00       
9761 49.00       
9762 51.00       
9763 49.00       
9764 50.00       
9765 49.00       
9766 50.00       
9767 50.00       
9768 51.00       
9769 50.00       
9770 48.00       
9771 49.00       
9772 49.00       
9773 50.00       
9774 49.00       
9775 50.00       
9776 49.00       
9777 49.00       
9778 47.00       
9779 49.00       
9780 48.00       
9781 50.00       
9782 52.00       
9783 49.00       
9784 48.00       
9785 50.00       
9786 48.00       
9787 48.00       
9788 51.00       
9789 49.00       
9790 49.00       
9791 50.00       
9792 48.00       
9793 49.00       
9794 49.00       
9795 49.00       
9796 50.00       
9797 49.00       
9798 48.00       
9799 49.00       
9800 49.00       
9801 49.00       
9802 49.00       
9803 47.00       
9804 50.00       
9805 49.00       
9806 50.00       
9807 50.00       
9808 50.00       
9809 49.00       
9810 49.00       
9811 49.00       
9812 51.00       
9813 50.00       
9814 51.00       
9815 50.00       
9816 50.00       
9817 50.00       
9818 49.00       
9819 51.00       
9820 48.00       
9821 49.00       
9822 51.00       
9823 52.00       
9824 49.00       
9825 49.00       
9826 49.00       
9827 50.00       
9828 47.00       
9829 50.00       
9830 48.00       
9831 51.00       
9832 48.00       
9833 50.00       
9834 49.00       
9835 49.00       
9836 50.00       
9837 50.00       
9838 49.00       
9839 48.00       
9840 49.00       
9841 51.00       
9842 50.00       
9843 49.00       
9844 49.00       
9845 49.00       
9846 48.00       
9847 49.00       
9848 49.00       
9849 49.00       
9850 49.00       
9851 49.00       
9852 50.00       
9853 49.00       
9854 49.00       
9855 51.00       
9856 49.00       
9857 50.00       
9858 50.00       
9859 49.00       
9860 47.00       
9861 50.00       
9862 50.00       
9863 50.00       
9864 48.00       
9865 48.00       
9866 50.00       
9867 51.00       
9868 50.00       
9869 49.00       
9870 50.00       
9871 48.00       
9872 49.00       
9873 49.00       
9874 50.00       
9875 50.00       
9876 50.00       
9877 48.00       
9878 51.00       
9879 48.00       
9880 49.00       
9881 48.00       
9882 50.00       
9883 48.00       
9884 50.00       
9885 50.00       
9886 48.00       
9887 50.00       
9888 50.00       
9889 50.00       
9890 49.00       
9891 49.00       
9892 49.00       
9893 50.00       
9894 50.00       
9895 49.00       
9896 49.00       
9897 49.00       
9898 50.00       
9899 49.00       
9900 50.00       
9901 48.00       
9902 50.00       
9903 50.00       
9904 49.00       
9905 51.00       
9906 50.00       
9907 50.00       
9908 49.00       
9909 50.00       
9910 51.00       
9911 50.00       
9912 50.00       
9913 50.00       
9914 49.00       
9915 50.00       
9916 50.00       
9917 51.00       
9918 50.00       
9919 49.00       
9920 49.00       
9921 49.00       
9922 50.00       
9923 49.00       
9924 50.00       
9925 50.00       
9926 50.00       
9927 49.00       
9928 49.00       
9929 49.00       
9930 50.00       
9931 50.00       
9932 50.00       
9933 50.00       
9934 49.00       
9935 50.00       
9936 49.00       
9937 50.00       
9938 49.00       
9939 49.00       
9940 50.00       
9941 49.00       
9942 49.00       
9943 49.00       
9944 50.00       
9945 49.00       
9946 50.00       
9947 50.00       
9948 50.00       
9949 50.00       
9950 48.00       
9951 49.00       
9952 49.00       
9953 49.00       
9954 50.00       
9955 48.00       
9956 50.00       
9957 50.00       
9958 50.00       
9959 51.00       
9960 51.00       
9961 49.00       
9962 50.00       
9963 50.00       
9964 51.00       
9965 50.00       
9966 49.00       
9967 50.00       
9968 49.00       
9969 49.00       
9970 49.00       
9971 51.00       
9972 48.00       
9973 50.00       
9974 50.00       
9975 49.00       
9976 49.00       
9977 49.00       
9978 49.00       
9979 50.00       
9980 48.00       
9981 48.00       
9982 49.00       
9983 49.00       
9984 50.00       
9985 49.00       
9986 50.00       
9987 50.00       
9988 51.00       
9989 50.00       
9990 49.00       
9991 49.00       
9992 48.00       
9993 49.00       
9994 49.00       
9995 50.00       
9996 51.00       
9997 50.00       
9998 49.00       
9999 49.00       
10000 49.00       
10001 50.00       
10002 48.00       
10003 50.00       
10004 50.00       
10005 51.00       
10006 51.00       
10007 49.00       
10008 50.00       
10009 50.00       
10010 51.00       
10011 51.00       
10012 50.00       
10013 51.00       
10014 49.00       
10015 49.00       
10016 48.00       
10017 50.00       
10018 50.00       
10019 49.00       
10020 50.00       
10021 48.00       
10022 49.00       
10023 50.00       
10024 48.00       
10025 49.00       
10026 49.00       
10027 49.00       
10028 50.00       
10029 51.00       
10030 50.00       
10031 50.00       
10032 50.00       
10033 50.00       
10034 49.00       
10035 49.00       
10036 50.00       
10037 49.00       
10038 49.00       
10039 49.00       
10040 50.00       
10041 49.00       
10042 49.00       
10043 48.00       
10044 50.00       
10045 49.00       
10046 50.00       
10047 50.00       
10048 50.00       
10049 50.00       
10050 50.00       
10051 49.00       
10052 49.00       
10053 49.00       
10054 50.00       
10055 49.00       
10056 49.00       
10057 49.00       
10058 50.00       
10059 52.00       
10060 50.00       
10061 51.00       
10062 49.00       
10063 50.00       
10064 50.00       
10065 50.00       
10066 48.00       
10067 50.00       
10068 50.00       
10069 49.00       
10070 49.00       
10071 50.00       
10072 50.00       
10073 50.00       
10074 50.00       
10075 50.00       
10076 48.00       
10077 50.00       
10078 50.00       
10079 50.00       
10080 50.00       
10081 49.00       
10082 50.00       
10083 50.00       
10084 49.00       
10085 50.00       
10086 50.00       
10087 50.00       
10088 50.00       
10089 49.00       
10090 49.00       
10091 50.00       
10092 51.00       
10093 51.00       
10094 49.00       
10095 50.00       
10096 47.00       
10097 50.00       
10098 50.00       
10099 49.00       
10100 50.00       
10101 50.00       
10102 49.00       
10103 50.00       
10104 50.00       
10105 50.00       
10106 50.00       
10107 49.00       
10108 49.00       
10109 49.00       
10110 49.00       
10111 49.00       
10112 49.00       
10113 49.00       
10114 50.00       
10115 49.00       
10116 49.00       
10117 50.00       
10118 50.00       
10119 48.00       
10120 49.00       
10121 50.00       
10122 50.00       
10123 49.00       
10124 49.00       
10125 48.00       
10126 50.00       
10127 48.00       
10128 50.00       
10129 51.00       
10130 49.00       
10131 49.00       
10132 51.00       
10133 50.00       
10134 50.00       
10135 50.00       
10136 50.00       
10137 49.00       
10138 49.00       
10139 48.00       
10140 47.00       
10141 51.00       
10142 49.00       
10143 49.00       
10144 50.00       
10145 49.00       
10146 50.00       
10147 51.00       
10148 50.00       
10149 50.00       
10150 49.00       
10151 49.00       
10152 52.00       
10153 50.00       
10154 51.00       
10155 48.00       
10156 48.00       
10157 51.00       
10158 49.00       
10159 50.00       
10160 50.00       
10161 49.00       
10162 49.00       
10163 50.00       
10164 50.00       
10165 49.00       
10166 50.00       
10167 49.00       
10168 49.00       
10169 50.00       
10170 49.00       
10171 50.00       
10172 50.00       
10173 49.00       
10174 50.00       
10175 50.00       
10176 50.00       
10177 50.00       
10178 51.00       
10179 51.00       
10180 49.00       
10181 49.00       
10182 51.00       
10183 49.00       
10184 49.00       
10185 50.00       
10186 50.00       
10187 50.00       
10188 50.00       
10189 49.00       
10190 51.00       
10191 51.00       
10192 48.00       
10193 50.00       
10194 48.00       
10195 49.00       
10196 49.00       
10197 48.00       
10198 50.00       
10199 49.00       
10200 50.00       
10201 50.00       
10202 50.00       
10203 48.00       
10204 50.00       
10205 50.00       
10206 49.00       
10207 49.00       
10208 50.00       
10209 49.00       
10210 48.00       
10211 49.00       
10212 50.00       
10213 50.00       
10214 49.00       
10215 49.00       
10216 50.00       
10217 49.00       
10218 49.00       
10219 51.00       
10220 48.00       
10221 49.00       
10222 48.00       
10223 49.00       
10224 49.00       
10225 50.00       
10226 49.00       
10227 49.00       
10228 50.00       
10229 50.00       
10230 48.00       
10231 49.00       
10232 50.00       
10233 51.00       
10234 51.00       
10235 50.00       
10236 51.00       
10237 51.00       
10238 49.00       
10239 50.00       
10240 49.00       
10241 50.00       
10242 49.00       
10243 51.00       
10244 49.00       
10245 49.00       
10246 49.00       
10247 50.00       
10248 51.00       
10249 50.00       
10250 49.00       
10251 50.00       
10252 48.00       
10253 47.00       
10254 49.00       
10255 49.00       
10256 49.00       
10257 49.00       
10258 49.00       
10259 49.00       
10260 49.00       
10261 48.00       
10262 49.00       
10263 48.00       
10264 49.00       
10265 50.00       
10266 50.00       
10267 50.00       
10268 49.00       
10269 50.00       
10270 49.00       
10271 49.00       
10272 50.00       
10273 49.00       
10274 51.00       
10275 51.00       
10276 48.00       
10277 50.00       
10278 50.00       
10279 50.00       
10280 50.00       
10281 48.00       
10282 49.00       
10283 51.00       
10284 51.00       
10285 51.00       
10286 50.00       
10287 51.00       
10288 50.00       
10289 49.00       
10290 50.00       
10291 49.00       
10292 50.00       
10293 50.00       
10294 49.00       
10295 49.00       
10296 50.00       
10297 50.00       
10298 49.00       
10299 49.00       
10300 50.00       
10301 48.00       
10302 50.00       
10303 50.00       
10304 51.00       
10305 49.00       
10306 49.00       
10307 49.00       
10308 50.00       
10309 48.00       
10310 48.00       
10311 49.00       
10312 50.00       
10313 49.00       
10314 49.00       
10315 48.00       
10316 49.00       
10317 48.00       
10318 49.00       
10319 49.00       
10320 50.00       
10321 51.00       
10322 49.00       
10323 49.00       
10324 51.00       
10325 50.00       
10326 49.00       
10327 49.00       
10328 51.00       
10329 49.00       
10330 52.00       
10331 49.00       
10332 50.00       
10333 48.00       
10334 48.00       
10335 49.00       
10336 49.00       
10337 50.00       
10338 51.00       
10339 51.00       
10340 50.00       
10341 50.00       
10342 50.00       
10343 49.00       
10344 50.00       
10345 51.00       
10346 51.00       
10347 48.00       
10348 50.00       
10349 51.00       
10350 50.00       
10351 49.00       
10352 49.00       
10353 50.00       
10354 49.00       
10355 50.00       
10356 49.00       
10357 50.00       
10358 49.00       
10359 48.00       
10360 49.00       
10361 48.00       
10362 50.00       
10363 50.00       
10364 50.00       
10365 50.00       
10366 49.00       
10367 50.00       
10368 49.00       
10369 49.00       
10370 47.00       
10371 51.00       
10372 50.00       
10373 49.00       
10374 51.00       
10375 52.00       
10376 50.00       
10377 48.00       
10378 50.00       
10379 49.00       
10380 49.00       
10381 51.00       
10382 50.00       
10383 51.00       
10384 48.00       
10385 50.00       
10386 49.00       
10387 50.00       
10388 51.00       
10389 51.00       
10390 50.00       
10391 49.00       
10392 49.00       
10393 50.00       
10394 50.00       
10395 49.00       
10396 50.00       
10397 50.00       
10398 51.00       
10399 49.00       
10400 50.00       
10401 49.00       
10402 50.00       
10403 49.00       
10404 50.00       
10405 49.00       
10406 50.00       
10407 50.00       
10408 50.00       
10409 49.00       
10410 50.00       
10411 50.00       
10412 49.00       
10413 48.00       
10414 50.00       
10415 50.00       
10416 49.00       
10417 49.00       
10418 48.00       
10419 50.00       
10420 50.00       
10421 49.00       
10422 49.00       
10423 49.00       
10424 49.00       
10425 49.00       
10426 50.00       
10427 48.00       
10428 50.00       
10429 49.00       
10430 50.00       
10431 48.00       
10432 50.00       
10433 50.00       
10434 50.00       
10435 50.00       
10436 48.00       
10437 48.00       
10438 48.00       
10439 48.00       
10440 49.00       
10441 52.00       
10442 49.00       
=======================================

[ADAPTIVE] Strategy change: High Flip First
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Default
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Topo
[ADAPTIVE] Strategy change: Reverse Topo
[ADAPTIVE] Strategy change: Low Flip First
[1, 1, 1, 1, 1, 1, 4076]
2 2 495 109 972 2081 
SolverStatistic {
    num_solve: 41020,
    avg_decide_var: 0.930663,
    num_simplify_subsume: 598,
    num_simplify_self_subsume: 617,
}
Statistic {
    case: pc_sfifo_1.cil-2+token_ring.05.cil-2.aig,
    time: 92.29s,
    num_mic: 4145,
    avg_mic_cube_len: 7.543546,
    avg_po_cube_len: 1518.883312,
    mic_drop: success: 4172, fail: 19660, success rate: 17.51%,
    num_down: 23832,
    num_down_sat: 29606,
    ctp: success: 0, fail: 1363, success rate: 0.00%,
    num_get_bad: 2006,
    overall_block_time: 87.994363462s,
    block_get_bad_time: 8.480218375s,
    block_get_predecessor_time: 7.284824642s,
    block_blocked_time: 10.083962487s,
    block_mic_time: 49.545368674s,
    block_push_time: 1.09254017s,
    overall_propagate_time: 3.2777181s,
    xor_gen: success: 0, fail: 0, success rate: NaN%,
    num_auxiliary_var: 0,
    test: success: 0, fail: 0, success rate: NaN%,
}
result: unsafe
----------------------------------------
STATUS: COMPLETED
Finished at: Fri 18 Apr 2025 11:13:48 AM CST
========================================
